race date,horse_name,position,horse_age,bha_rating,draw,trainer_name,jockey_name,prize money 1,course name,race_age,race_title,Qaurter,race distance,odds
10/12/2018,Ben Vrackie,3,3,104,11,John Gosden,Frankie Dettori,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.0625
10/12/2018,Scottish Jig,1,3,90,9,John Gosden,Frankie Dettori,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.363636364
10/12/2018,Blooriedotcom,11,3,85,9,Peter Chapple-Hyam,Noel Garbutt,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.01
10/12/2018,Bugler Bob,8,2,74,8,John Quinn,Sean Davis,9704,YORK,2YO,TSG KEEPING IT REAL NURSERY HANDICAP (3),3rd,5,0.0625
10/12/2018,Hidden Message,5,2,0,2,William Haggas,Oisin Murphy,34026,NEWMARKET,2YO,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES (GROUP 3) (FILLIES) (1),3rd,7,0.5
10/12/2018,Get Knotted,5,6,97,10,Michael Dods,Callum Rodriguez,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.125
10/12/2018,King Kevin,8,4,76,5,Ed Dunlop,Franny Norton,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.1
10/12/2018,The Cruising Lord,4,2,0,8,Michael Attwater,David Egan,34026,NEWMARKET,2YO,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES (GROUP 3) (1),3rd,5,0.01
10/12/2018,Zahirah,2,4,52,8,J R Jenkins,Liam Keniry,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.04
10/12/2018,Yuften,11,7,97,15,John Butler,Kieran Shoemark,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.04
10/12/2018,Mirbat,5,3,70,9,Charles Hills,Jason Watson,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.25
10/12/2018,Diamond Cara,12,2,0,12,Stuart Williams,Danny Brock,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.01
10/12/2018,Rare Groove,9,,87,3,Jedd O'Keeffe,Joey Haynes,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.071428571
10/12/2018,Viking Way,2,,48,7,Olly Williams,Jack Mitchell,3105,WOLVERHAMPTON (A.W),3YO+,WOLVERHAMPTON HOLIDAY INN CLASSIFIED STAKES (6),3rd,6,0.083333333
10/12/2018,Swendab,5,,63,4,John O'Shea,Rossa Ryan,3752,WOLVERHAMPTON (A.W),3YO+,ATTHERACES.COM HANDICAP (5),3rd,5,0.05
10/12/2018,Proschema,2,,105,12,Tom Dascombe,Richard Kingscote,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.166666667
10/12/2018,Kirbec,8,,61,6,Keith Dalgleish,Rowan Scott,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.05
10/12/2018,True Mason,8,,109,5,K R Burke,Ben Curtis,34026,NEWMARKET,2YO,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES (GROUP 3) (1),3rd,5,0.25
10/12/2018,Bowson Fred,10,,90,6,Michael Easterby,Nathan Evans,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.04
10/12/2018,Admirable Art,8,,54,10,Tony Carroll,J F Egan,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.025
10/12/2018,Gordon Lord Byron,7,,110,6,T Hogan,Daniel Tudhope,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.03030303
10/12/2018,Black Truffle,7,,51,12,Mark Usher,Andrew Mullen,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.04
10/12/2018,Chain Of Daisies,4,,110,6,Henry Candy,Harry Bentley,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.833333333
10/12/2018,Black Isle Boy,18,,84,18,David O'Meara,David Nolan,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.03030303
10/12/2018,Astronomer,2,3,106,8,A P O'Brien,Donnacha O'Brien,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.25
10/12/2018,Sooqaan,11,7,68,2,Antony Brittain,Cam Hardie,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.03030303
10/12/2018,Wax And Wane,11,3,87,11,K R Burke,Jamie Gormley,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.05
10/12/2018,Ebbisham,9,5,68,7,John Mackie,Franny Norton,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.285714286
10/12/2018,Iconic Knight,15,3,80,15,Ed Walker,Antonio Fresu,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.1
10/12/2018,Hermosa,2,2,108,3,A P O'Brien,Donnacha O'Brien,283550,NEWMARKET,2YO,BET365 FILLIES' MILE (GROUP 1) (1),3rd,8,0.4
10/12/2018,Sunshineandbubbles,10,5,72,6,Jennie Candlish,Rossa Ryan,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.05
10/12/2018,Little Miss Kodi,6,5,54,12,Daniel Mark Loughnane,Liam Jones,3105,WOLVERHAMPTON (A.W),3YO+,WOLVERHAMPTON HOLIDAY INN CLASSIFIED STAKES (6),3rd,6,0.071428571
10/12/2018,Iridessa,1,2,98,7,Joseph Patrick O'Brien,Wayne Lordan,283550,NEWMARKET,2YO,BET365 FILLIES' MILE (GROUP 1) (1),3rd,8,0.071428571
10/12/2018,Canford Heights,4,3,90,10,William Haggas,Andrea Atzeni,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.3
10/12/2018,Majestic Appeal,3,2,54,11,K R Burke,James Sullivan,3752,WOLVERHAMPTON (A.W),2YO,BLACK COUNTRY CHAMBER OF COMMERCE SELLING STAKES (5),3rd,6,0.03030303
10/12/2018,Astrophysics,8,6,58,11,Lynn Siddall,Paddy Aspell,3752,WOLVERHAMPTON (A.W),3YO+,ATTHERACES.COM HANDICAP (5),3rd,5,0.04
10/12/2018,Diamond Set,4,3,70,13,Tom Dascombe,Liam Jones,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.03030303
10/12/2018,Glance,4,2,0,8,Ralph Beckett,Harry Bentley,34026,NEWMARKET,2YO,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES (GROUP 3) (FILLIES) (1),3rd,7,0.071428571
10/12/2018,Duke Of Firenze,7,9,89,2,David C Griffiths,Phil Dennis,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.071428571
10/12/2018,Carlovian,1,5,52,7,Mark Walford,Luke Morris,3752,WOLVERHAMPTON (A.W),3YO+,ATTHERACES.COM HANDICAP (5),3rd,5,0.153846154
10/12/2018,Jack Regan,4,3,88,6,Ian Williams,Kieran O'Neill,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.142857143
10/12/2018,Gulf Of Poets,6,6,98,4,Michael Easterby,Nathan Evans,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.03030303
10/12/2018,Intricate,7,2,0,9,John Gosden,Robert Havlin,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.083333333
10/12/2018,Chatez,10,7,98,13,Alan King,Martin Harley,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.1
10/12/2018,Classic Pursuit,3,7,84,5,Michael Appleby,Theodore Ladd,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.04
10/12/2018,Wayfaring Stranger,6,2,0,7,Jamie Osborne,Rossa Ryan,3752,WOLVERHAMPTON (A.W),2YO,BLACK COUNTRY CHAMBER OF COMMERCE SELLING STAKES (5),3rd,6,0.090909091
10/12/2018,Breton Rock,8,8,111,7,David Simcock,Stevie Donohoe,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.04
10/12/2018,Mikmak,3,5,87,3,Tim Easterby,David Allan,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.083333333
10/12/2018,Armageddon,14,2,77,4,Bryan Smart,Franny Norton,34026,NEWMARKET,2YO,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES (GROUP 3) (1),3rd,5,0.02
10/12/2018,Vale Do Sol,2,6,85,10,George Peckham,Luke Morris,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.0625
10/12/2018,Tommy G,10,5,82,1,Jim Goldie,Silvestre De Sousa,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.133333333
10/12/2018,Mankib,6,4,110,5,William Haggas,Jim Crowley,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.166666667
10/12/2018,Super Kid,4,6,85,11,Tim Easterby,Rob Hornby,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.0625
10/12/2018,Debbonair,7,2,0,11,Hugo Palmer,Nicola Currie,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.035714286
10/12/2018,,10,3,55,6,Richard Fahey,Connor Murtagh,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.1
10/12/2018,,6,2,0,13,Alan King,George Wood,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.0125
10/12/2018,,12,5,98,8,Saeed bin Suroor,Jason Watson,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.083333333
10/12/2018,,5,2,104,2,A P O'Brien,Seamie Heffernan,283550,NEWMARKET,2YO,BET365 FILLIES' MILE (GROUP 1) (1),3rd,8,0.2
10/12/2018,,4,9,55,5,David Evans,Katherine Begley,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.125
10/12/2018,Equitation,13,4,82,13,Roger Varian,Andrea Atzeni,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.153846154
10/12/2018,Mapped,5,3,79,7,Charles Hills,Callum Shepherd,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.444444444
10/12/2018,Kolossus,12,2,78,11,Michael Dods,Graham Lee,9704,YORK,2YO,TSG KEEPING IT REAL NURSERY HANDICAP (3),3rd,5,0.0625
10/12/2018,Born To Reason,11,4,55,1,Kevin Frost,Jack Mitchell,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.222222222
10/12/2018,Watheerah,2,2,0,1,Owen Burrows,Jim Crowley,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.1
10/12/2018,Akua'rella,6,3,96,3,D Moser,Oisin Murphy,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.083333333
10/12/2018,Texas Radio,3,5,54,11,John James Feane,Stevie Donohoe,3105,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON FACEBOOK HANDICAP (6),3rd,7,0.166666667
10/12/2018,Gin In The Inn,2,5,85,12,Richard Fahey,Paul Hanagan,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.071428571
10/12/2018,Camacho Chief,2,3,91,3,Michael Dods,Paula Muir,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.142857143
10/12/2018,Ramsbottom,11,2,64,5,Michael Dods,Andrew Mullen,3752,WOLVERHAMPTON (A.W),2YO,BLACK COUNTRY CHAMBER OF COMMERCE SELLING STAKES (5),3rd,6,0.071428571
10/12/2018,Fendale,12,6,85,11,Bryan Smart,Graham Lee,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.0625
10/12/2018,Caramuru,7,4,67,2,Jose Santos,Raul Da Silva,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.071428571
10/12/2018,War Department,10,5,71,11,Keith Dalgleish,Tom Queally,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.333333333
10/12/2018,Star Ascending,7,6,74,3,Jennie Candlish,Andrew Mullen,5531,WOLVERHAMPTON (A.W),3YO+,FOLLOW AT THE RACES ON INSTAGRAM HANDICAP (4),3rd,12,0.05
10/12/2018,Guardia Svizzera,17,4,81,20,Roger Fell,Tony Hamilton,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.04
10/12/2018,Joe The Beau,12,2,0,14,Michael Easterby,Nathan Evans,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.025
10/12/2018,Teepee Time,7,5,53,10,Michael Mullineaux,Laura Coughlan,3752,WOLVERHAMPTON (A.W),3YO+,ATTHERACES.COM HANDICAP (5),3rd,5,0.03030303
10/12/2018,Alemaratalyoum,8,4,91,6,Iain Jardine,Joe Fanning,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.181818182
10/12/2018,Unnoticed,8,6,51,1,Ollie Pears,Hollie Doyle,3105,WOLVERHAMPTON (A.W),3YO+,WOLVERHAMPTON HOLIDAY INN CLASSIFIED STAKES (6),3rd,6,0.222222222
10/12/2018,Almoghared,12,3,103,6,John Gosden,Dane O'Neill,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.090909091
10/12/2018,Ensign Ewart,7,3,62,8,Mark Usher,Hollie Doyle,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.0625
10/12/2018,Mot Juste,1,2,91,7,Roger Varian,William Buick,34026,NEWMARKET,2YO,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES (GROUP 3) (FILLIES) (1),3rd,7,0.083333333
10/12/2018,Barnay,11,3,64,9,Clare Ellam,Paddy Aspell,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.025
10/12/2018,Al Suil Eile,8,2,0,4,John Quinn,Jason Hart,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.04
10/12/2018,Prodigious,11,2,0,10,Sir Michael Stoute,Josephine Gordon,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.071428571
10/12/2018,UAE Prince,4,5,99,9,Roger Varian,Andrea Atzeni,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.285714286
10/12/2018,Midnight Wilde,10,3,84,8,John Ryan,Darragh Keenan,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.025
10/12/2018,Limato,1,6,114,3,Henry Candy,Harry Bentley,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.571428571
10/12/2018,Angel's Hideaway,2,2,105,6,John Gosden,Robert Havlin,34026,NEWMARKET,2YO,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES (GROUP 3) (FILLIES) (1),3rd,7,0.153846154
10/12/2018,Tukhoom,3,5,70,11,Michael Herrington,Robert Winston,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.25
10/12/2018,Longroom,18,6,84,14,Noel Wilson,Graham Lee,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.02
10/12/2018,Aljunood,10,4,62,5,John Norton,Paddy Aspell,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.04
10/12/2018,Holmeswood,13,4,89,8,Michael Dods,Callum Rodriguez,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.25
10/12/2018,East Street Revue,4,5,85,4,Tim Easterby,Duran Fentiman,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.166666667
10/12/2018,Cosmopolitan Queen,8,3,81,2,David Elsworth,David Egan,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.025
10/12/2018,Inclyne,4,2,0,5,Andrew Balding,Oisin Murphy,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.142857143
10/12/2018,Red Stripes,3,6,51,1,Lisa Williamson,Hollie Doyle,3752,WOLVERHAMPTON (A.W),3YO+,ATTHERACES.COM HANDICAP (5),3rd,5,0.142857143
10/12/2018,Deia Glory,9,2,97,12,Scott Dixon,Kieran O'Neill,34026,NEWMARKET,2YO,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES (GROUP 3) (1),3rd,5,0.02
10/12/2018,Sam Cooke,1,2,0,8,Ralph Beckett,Richard Kingscote,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.5
10/12/2018,Salateen,4,6,103,2,David O'Meara,Frankie Dettori,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.05
10/12/2018,Felix,2,2,0,2,Luca Cumani,Andrea Atzeni,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.2
10/12/2018,Dancing Star,5,5,105,1,Andrew Balding,Oisin Murphy,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.142857143
10/12/2018,Dubrava,11,2,0,7,Roger Varian,David Egan,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV II) (3),3rd,7,0.04
10/12/2018,Dark Shot,14,5,84,17,Scott Dixon,Theodore Ladd,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.125
10/12/2018,Baritone,7,3,86,5,Sir Michael Stoute,David Egan,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.166666667
10/12/2018,Yes You,8,4,83,6,Iain Jardine,Jamie Gormley,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.0625
10/12/2018,Dommersen,16,5,91,12,Roger Fell,Tony Hamilton,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.02
10/12/2018,Jacksonfire,12,6,50,4,Michael Mullineaux,Laura Coughlan,3105,WOLVERHAMPTON (A.W),3YO+,WOLVERHAMPTON HOLIDAY INN CLASSIFIED STAKES (6),3rd,6,0.025
10/12/2018,Captain Jameson,1,3,82,16,John Quinn,Jason Hart,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.071428571
10/12/2018,War Whisper,9,5,84,3,Paul Midgley,Kevin Stott,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.035714286
10/12/2018,My Amigo,9,5,86,7,Marjorie Fife,Cam Hardie,18675,YORK,4YO+,RACEBETS MONEY BACK 2ND 3RD 4TH HANDICAP (2),3rd,8,0.035714286
10/12/2018,Sheepscar Lad,15,4,82,9,Nigel Tinkler,Lewis Edmunds,9962,YORK,3YO+,IRISH THOROUGHBRED MARKETING HANDICAP (4),3rd,6,0.05
10/12/2018,Zonderland,2,5,109,8,Clive Cox,Adam Kirby,68052,NEWMARKET,3YO+,GODOLPHIN STUD AND STABLE STAFF AWARDS CHALLENGE STAKES (GROUP 2) (1),3rd,7,0.142857143
10/12/2018,Just My Type,5,2,0,3,Roger Varian,William Buick,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV I) (3),3rd,7,0.0625
10/12/2018,Golden Circle,2,2,77,3,Richard Fahey,Paul Hanagan,9704,YORK,2YO,TSG KEEPING IT REAL NURSERY HANDICAP (3),3rd,5,0.166666667
10/12/2018,Not So Shy,7,2,63,10,Tom Dascombe,Liam Jones,3752,WOLVERHAMPTON (A.W),2YO,BLACK COUNTRY CHAMBER OF COMMERCE SELLING STAKES (5),3rd,6,0.083333333
10/12/2018,Midnight Malibu,12,5,90,12,Tim Easterby,Jason Hart,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.03030303
10/12/2018,Euro Nightmare,5,4,97,4,Keith Dalgleish,Tom Marquand,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.0625
10/12/2018,Excessable,5,5,85,5,Tim Easterby,Rachel Richardson,12450,YORK,3YO+,PARSONAGE HOTEL AND CLOISTERS SPA HANDICAP (3),3rd,5,0.05
10/12/2018,Sounds Approving,1,3,67,3,Clive Cox,Amelia Glass,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.071428571
10/12/2018,Limelighter,14,2,0,15,Mick Channon,Charles Bishop,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.04
10/12/2018,Tribal Commander,13,2,0,9,Michael Bell,Cameron Noble,9704,YORK,2YO,ELEVATOR COMPANY EBF NOVICE AUCTION STAKES (PLUS 10 RACE) (3),3rd,8,0.071428571
10/12/2018,Billyfairplay,1,4,46,13,John James Feane,Luke Morris,3105,WOLVERHAMPTON (A.W),3YO+,WOLVERHAMPTON HOLIDAY INN CLASSIFIED STAKES (6),3rd,6,0.333333333
10/12/2018,Prancing Oscar,9,4,67,3,Ben Haslam,Andrew Mullen,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.083333333
10/12/2018,Gembari,4,3,61,6,John Balding,Jane Elliott,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.071428571
10/12/2018,Surya,7,3,97,1,John Gosden,Nicky Mackay,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.363636364
10/12/2018,Decoration Of War,1,3,65,10,Mrs Ilka Gansera-Leveque,Antonio Fresu,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.8
10/12/2018,Crazy Spin,12,2,0,2,Ivan Furtado,Tony Hamilton,9704,YORK,2YO,BRITISH EBF SUPPORTING RACING TO SCHOOL NOVICE STAKES (PLUS 10 RACE) (3),3rd,5,0.01
10/12/2018,Star Of War,5,2,0,11,Richard Hannon,Tom Marquand,7763,NEWMARKET,2YO,GODOLPHIN UNDER STARTERS ORDERS MAIDEN FILLIES' STAKES (PLUS 10 RACE) (DIV II) (3),3rd,7,0.2
10/12/2018,Jersey Wonder,1,2,0,9,Jamie Osborne,Rossa Ryan,3752,WOLVERHAMPTON (A.W),2YO,BRITISH STALLION STUDS EBF NOVICE STAKES (5),3rd,9,0.444444444
10/12/2018,Arletta Star,6,2,0,8,Tim Easterby,David Allan,9704,YORK,2YO,BRITISH EBF SUPPORTING RACING TO SCHOOL NOVICE STAKES (PLUS 10 RACE) (3),3rd,5,0.04
10/12/2018,Herm,6,4,58,5,David Evans,Andrew Mullen,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV I) (5),3rd,9,0.05
10/12/2018,Billy Ray,5,3,91,13,Mick Channon,Nathan Evans,62250,YORK,3YO,RACEBETS HANDICAP (2),3rd,14,0.03030303
10/12/2018,Artarmon,9,3,90,7,Michael Bell,George Wood,74700,NEWMARKET,3YO,BET365 OLD ROWLEY CUP HANDICAP (HERITAGE HANDICAP) (2),3rd,12,0.045454545
10/12/2018,Rockesbury,6,3,60,7,David Loughnane,J F Egan,3752,WOLVERHAMPTON (A.W),3YO+,GRAND THEATRE WOLVERHAMPTON HANDICAP (DIV II) (5),3rd,9,0.04
10/12/2018,Concierge,5,2,88,2,George Scott,Jason Watson,9704,YORK,2YO,TSG KEEPING IT REAL NURSERY HANDICAP (3),3rd,5,0.153846154
10/12/2018,,8,2,68,3,Gay Kelleway,J F Egan,3752,WOLVERHAMPTON (A.W),2YO,BLACK COUNTRY CHAMBER OF COMMERCE SELLING STAKES (5),3rd,6,0.2
10/12/2018,,7,5,88,7,James Fanshawe,William Buick,22684,NEWMARKET,3YO+,JUMEIRAH AL QASR PRIDE STAKES (LISTED RACE) (FILLIES & MARES) (1),3rd,10,0.05
